id,gender,age,lifecycle,delivery_options,online_ordering_flow,chocolate_quality,chocolate_variety,chocolate_uniqueness,innovation,inspiration,payment_options,price_fairness,price_variety,price_comparison,packaging,satisfaction
8352880,Female,36,Returning,4,1,1,1,1,2,2,5,1,1,3,1,Neutral or Dissatisfied
9300459,Male,62,Returning,4,2,5,2,4,3,1,4,5,5,4,2,Neutral or Dissatisfied
517375,Female,17,First-time,4,4,4,4,3,4,2,2,1,1,4,4,Neutral or Dissatisfied
1416283,Male,23,Returning,3,2,5,5,3,3,4,4,4,4,4,3,Satisfied
7573207,Male,65,Returning,5,2,1,2,5,1,4,1,4,4,5,2,Neutral or Dissatisfied
441924,Female,28,Returning,1,4,2,4,1,2,4,4,4,4,3,1,Satisfied
4129345,Female,52,Returning,4,4,4,5,4,5,5,5,5,4,5,4,Satisfied
7131661,Male,56,Returning,4,3,4,3,3,2,5,5,5,5,4,3,Neutral or Dissatisfied
5994904,Male,50,Returning,4,4,1,4,4,2,3,2,1,5,2,2,Neutral or Dissatisfied
7575777,Male,58,Returning,4,3,3,3,3,3,3,5,3,3,4,3,Neutral or Dissatisfied
9444781,Male,51,Returning,5,0,4,4,2,5,5,5,4,4,5,0,Satisfied
9756908,Male,57,Returning,3,4,4,4,1,5,3,5,3,3,2,4,Satisfied
934648,Female,36,First-time,4,4,5,4,5,4,5,4,5,5,4,4,Neutral or Dissatisfied
1177783,Male,39,Returning,2,2,1,1,2,1,1,4,1,1,3,1,Neutral or Dissatisfied
8031986,Male,51,Returning,4,1,5,1,3,5,4,5,4,4,5,1,Neutral or Dissatisfied
7216067,Female,69,Returning,4,2,3,5,3,2,4,2,3,5,2,2,Neutral or Dissatisfied
1786124,Female,72,Returning,2,4,4,5,2,5,4,5,3,3,5,2,Satisfied
817588,Female,36,First-time,3,3,5,3,4,3,3,3,3,3,5,3,Neutral or Dissatisfied
3068000,Female,20,First-time,2,2,3,2,1,2,4,3,4,4,2,2,Neutral or Dissatisfied
1956958,Male,39,Returning,4,4,4,4,4,1,4,5,4,4,4,4,Neutral or Dissatisfied
8765080,Male,40,Returning,1,1,4,4,1,2,4,5,4,4,5,4,Satisfied
2275954,Female,10,Returning,2,2,4,2,2,4,4,1,4,4,3,2,Neutral or Dissatisfied
2143114,Male,26,First-time,2,2,5,2,5,5,4,3,4,4,4,2,Neutral or Dissatisfied
1255281,Female,8,Returning,0,3,2,2,3,3,2,5,2,3,3,3,Neutral or Dissatisfied
3224951,Female,12,Returning,5,3,4,3,5,3,2,4,2,2,5,3,Neutral or Dissatisfied
58723,Female,17,Returning,4,3,1,3,1,2,5,5,5,5,4,3,Neutral or Dissatisfied
3728225,Female,29,Returning,4,3,1,3,5,1,2,3,2,2,1,3,Neutral or Dissatisfied
4685556,Male,43,First-time,2,2,5,2,2,4,2,5,2,2,4,2,Neutral or Dissatisfied
3706900,Male,53,Returning,2,4,2,4,4,2,5,2,5,5,4,1,Neutral or Dissatisfied
9724592,Female,45,Returning,5,5,3,4,5,5,5,5,3,2,5,5,Satisfied
3610863,Male,24,First-time,0,3,5,3,2,3,5,5,1,1,4,3,Neutral or Dissatisfied
5054344,Female,48,Returning,2,2,2,5,2,4,3,4,5,5,4,4,Satisfied
938065,Male,57,Returning,5,5,5,4,5,5,5,5,4,5,5,5,Satisfied
7879217,Male,37,First-time,4,1,2,1,3,1,3,3,3,3,3,1,Neutral or Dissatisfied
7943636,Male,29,Returning,1,2,2,2,3,3,5,2,3,3,4,2,Neutral or Dissatisfied
6793668,Female,15,First-time,3,3,3,3,3,5,1,4,1,1,5,3,Neutral or Dissatisfied
4203500,Female,42,Returning,2,2,5,2,2,3,3,3,2,1,3,3,Satisfied
5958364,Female,40,Returning,1,4,4,1,1,1,2,1,4,1,1,1,Neutral or Dissatisfied
4941316,Female,24,Returning,2,2,3,5,2,5,5,3,5,5,4,5,Satisfied
164078,Female,19,Returning,1,4,1,4,4,3,4,5,4,4,4,4,Satisfied
9441855,Female,28,First-time,3,3,4,3,4,2,1,5,1,1,3,3,Neutral or Dissatisfied
727366,Female,22,First-time,4,4,1,4,4,3,4,5,4,4,4,4,Neutral or Dissatisfied
3138721,Male,43,Returning,2,2,5,5,2,5,4,5,5,3,5,2,Satisfied
2043854,Female,52,Returning,3,3,4,5,3,5,5,5,4,4,5,3,Satisfied
4766314,Male,28,First-time,4,4,5,4,5,4,3,5,3,3,4,4,Satisfied
75957,Female,25,Returning,1,1,4,3,1,3,2,1,2,2,2,2,Neutral or Dissatisfied
6840657,Male,20,First-time,0,0,5,0,3,4,2,4,5,5,4,0,Satisfied
8835594,Male,38,Returning,2,2,4,5,2,4,5,4,5,4,4,2,Satisfied
6761872,Female,51,Returning,5,5,1,1,5,4,1,4,4,1,4,4,Satisfied
7370147,Female,43,Returning,5,5,2,5,5,4,5,4,3,4,4,5,Satisfied
4561583,Female,51,Returning,1,1,3,5,1,5,4,5,4,2,5,1,Satisfied
3952614,Female,7,Returning,1,2,2,2,4,3,2,1,2,2,3,2,Neutral or Dissatisfied
2307861,Male,54,Returning,2,2,1,2,2,3,2,3,2,2,4,2,Neutral or Dissatisfied
2437730,Male,47,Returning,5,2,5,2,2,5,4,5,2,2,5,2,Neutral or Dissatisfied
7978865,Female,26,First-time,0,0,4,0,3,5,2,5,2,2,2,0,Satisfied
7449837,Female,39,Returning,4,3,4,3,3,1,5,2,5,5,3,3,Neutral or Dissatisfied
9250130,Female,60,Returning,5,2,5,5,5,5,5,5,5,5,4,5,Satisfied
450272,Female,52,Returning,1,1,5,5,1,5,5,5,3,2,5,1,Satisfied
6718360,Female,36,Returning,4,4,4,4,4,1,4,3,4,4,3,4,Neutral or Dissatisfied
5549630,Male,57,Returning,2,2,4,5,2,4,5,4,3,3,4,2,Satisfied
8608214,Female,48,Returning,5,5,2,3,5,3,4,3,3,2,3,3,Neutral or Dissatisfied
6664986,Male,12,Returning,1,5,1,5,3,3,2,3,2,2,4,5,Satisfied
8659210,Male,36,First-time,1,1,4,1,3,2,3,1,3,3,3,1,Neutral or Dissatisfied
3131093,Male,56,Returning,4,3,1,3,1,2,5,2,5,5,4,3,Neutral or Dissatisfied
778130,Female,29,First-time,1,1,4,1,1,5,1,4,1,1,4,1,Neutral or Dissatisfied
7909407,Female,25,Returning,2,2,2,5,2,2,5,4,5,5,3,2,Satisfied
2285267,Male,10,Returning,4,2,5,2,1,4,5,4,5,5,4,2,Neutral or Dissatisfied
2258585,Male,32,Returning,5,2,4,2,3,5,5,4,5,5,5,2,Neutral or Dissatisfied
2758188,Male,29,First-time,4,4,1,4,3,4,2,1,2,2,4,4,Neutral or Dissatisfied
5281708,Male,60,Returning,2,3,5,5,3,4,5,4,4,3,4,3,Satisfied
7870243,Male,12,Returning,3,3,2,2,3,4,1,3,2,2,3,2,Neutral or Dissatisfied
1206423,Female,69,Returning,5,5,1,3,5,2,3,2,2,5,2,2,Neutral or Dissatisfied
9933609,Male,41,Returning,2,2,5,5,2,5,5,5,4,5,5,2,Satisfied
9898,Female,50,Returning,5,2,3,5,2,2,4,2,5,3,2,2,Neutral or Dissatisfied
8658820,Male,33,Returning,4,4,2,2,4,3,2,5,2,2,3,2,Neutral or Dissatisfied
4674912,Male,49,Returning,2,2,1,3,2,2,4,2,1,4,2,2,Neutral or Dissatisfied
2756430,Female,58,Returning,1,1,4,4,1,4,5,4,5,4,4,1,Satisfied
8986978,Male,67,Returning,4,3,3,3,5,4,5,5,5,5,4,3,Neutral or Dissatisfied
4387689,Female,35,First-time,3,3,5,3,4,4,4,1,3,3,4,3,Neutral or Dissatisfied
9331613,Male,32,Returning,2,2,5,5,2,5,4,5,4,4,4,2,Satisfied
9720721,Female,53,Returning,4,4,5,5,4,4,5,4,3,5,4,4,Satisfied
4933737,Female,52,Returning,3,3,3,5,3,5,4,5,4,2,5,3,Satisfied
1970874,Male,57,Returning,5,2,3,2,3,4,1,2,1,1,4,2,Neutral or Dissatisfied
2621427,Male,24,Returning,5,2,4,2,3,5,3,4,3,3,5,2,Neutral or Dissatisfied
6350157,Male,68,Returning,4,2,5,2,4,3,2,4,4,4,4,2,Neutral or Dissatisfied
1911768,Male,31,Returning,3,2,1,2,3,4,1,1,1,1,4,2,Neutral or Dissatisfied
7183456,Female,49,Returning,3,4,2,4,3,4,3,3,1,3,4,4,Neutral or Dissatisfied
2812419,Male,49,Returning,1,1,5,4,1,5,5,4,5,4,5,1,Satisfied
4813822,Male,51,Returning,1,1,3,5,1,3,4,4,3,4,3,1,Satisfied
4450651,Male,17,Returning,5,0,3,0,3,3,2,5,2,2,1,0,Satisfied
8991289,Male,55,Returning,1,1,4,5,1,5,5,5,5,5,5,1,Satisfied
7291982,Female,41,Returning,4,3,3,3,3,3,4,4,4,4,4,3,Neutral or Dissatisfied
5322728,Male,27,First-time,1,1,3,1,4,4,4,1,5,5,3,1,Neutral or Dissatisfied
7422110,Female,29,Returning,4,1,4,1,5,5,5,2,5,5,5,2,Neutral or Dissatisfied
5497437,Female,20,First-time,2,2,4,2,3,1,3,2,3,3,3,2,Neutral or Dissatisfied
6606968,Female,55,Returning,2,3,2,4,3,2,4,2,4,4,2,2,Neutral or Dissatisfied
5472178,Male,40,Returning,4,5,4,5,4,4,5,4,5,5,4,4,Satisfied
964991,Female,39,Returning,2,5,1,5,2,5,3,5,5,1,5,2,Satisfied
3252312,Female,24,First-time,5,4,1,1,4,2,1,5,1,4,5,4,Satisfied
4181336,Female,69,Returning,4,2,2,3,4,1,4,2,1,5,1,2,Neutral or Dissatisfied
4852714,Female,28,Returning,5,4,2,3,5,1,3,5,3,3,4,3,Neutral or Dissatisfied
1973438,Male,44,Returning,1,1,5,5,1,1,4,3,4,4,1,5,Satisfied
8198797,Female,30,Returning,2,2,4,5,2,4,5,3,5,5,4,2,Satisfied
6159089,Female,40,Returning,2,2,2,4,2,3,4,5,4,4,1,4,Satisfied
8514865,Male,33,Returning,3,3,5,4,3,2,4,1,4,4,2,4,Satisfied
9908920,Female,37,First-time,3,3,5,3,2,4,4,3,4,4,5,3,Neutral or Dissatisfied
976737,Male,64,Returning,3,1,2,1,2,2,5,3,5,5,2,1,Neutral or Dissatisfied
5584822,Female,34,First-time,4,3,3,3,2,1,5,3,5,5,2,3,Neutral or Dissatisfied
1417108,Female,50,Returning,3,5,2,1,5,5,1,5,2,2,5,5,Satisfied
634540,Male,13,Returning,5,5,4,4,5,4,3,3,3,3,5,5,Satisfied
9408229,Female,36,Returning,1,1,1,5,1,4,5,2,5,5,1,5,Satisfied
5947321,Female,13,Returning,5,2,5,2,4,4,1,4,3,3,4,2,Neutral or Dissatisfied
9763023,Male,48,Returning,2,4,3,3,2,4,3,4,1,3,4,2,Satisfied
9030956,Male,47,Returning,4,3,5,3,1,5,1,2,1,1,5,4,Satisfied
9856932,Male,25,Returning,2,3,3,4,3,3,4,4,4,4,5,3,Satisfied
8914949,Female,30,Returning,2,2,5,5,2,1,4,3,5,5,3,2,Satisfied
4090903,Female,39,Returning,1,5,5,3,5,2,5,2,3,2,2,5,Satisfied
6462486,Male,25,Returning,5,2,5,2,1,3,4,4,4,4,5,2,Neutral or Dissatisfied
4774148,Female,10,First-time,2,2,4,2,3,3,4,4,4,4,4,2,Satisfied
9851423,Female,62,Returning,5,4,4,4,1,2,5,4,5,4,2,4,Neutral or Dissatisfied
1831834,Male,50,Returning,3,3,4,4,3,5,5,5,5,2,5,3,Satisfied
9605086,Female,32,First-time,2,2,4,2,1,3,3,2,2,2,2,2,Neutral or Dissatisfied
3140361,Female,25,Returning,5,0,4,0,3,3,1,3,1,1,5,0,Satisfied
16979,Male,35,Returning,4,2,4,2,5,5,4,2,4,4,5,2,Neutral or Dissatisfied
8415338,Male,34,Returning,3,3,1,4,3,2,4,2,4,3,2,2,Neutral or Dissatisfied
4214805,Female,52,Returning,4,4,5,3,4,5,2,5,5,1,5,4,Satisfied
9429258,Female,48,Returning,4,4,5,4,4,4,5,4,3,4,4,4,Satisfied
3545816,Male,48,Returning,5,5,3,5,5,5,5,5,3,5,5,5,Satisfied
3250628,Female,41,Returning,3,3,4,5,3,4,4,4,3,4,4,3,Satisfied
275788,Female,38,Returning,1,1,4,4,1,4,4,4,5,2,4,1,Satisfied
2810342,Male,66,Returning,5,1,3,1,2,5,2,3,2,2,5,1,Neutral or Dissatisfied
7297024,Female,46,Returning,1,3,5,4,1,5,4,5,4,5,5,1,Satisfied
5443832,Female,66,Returning,3,5,3,5,1,4,5,5,1,1,4,5,Satisfied
3694148,Male,52,Returning,2,2,4,4,2,4,5,4,3,3,4,2,Satisfied
5917219,Female,36,Returning,5,5,4,3,5,1,4,1,4,4,1,1,Neutral or Dissatisfied
3998876,Female,25,First-time,0,2,5,2,1,5,5,3,5,5,4,3,Neutral or Dissatisfied
1870036,Female,41,Returning,5,3,3,4,3,3,4,3,5,5,3,3,Satisfied
4275422,Female,41,Returning,2,3,4,5,2,4,5,4,5,2,4,2,Satisfied
9275461,Male,11,Returning,3,3,5,3,1,3,5,1,5,5,5,2,Neutral or Dissatisfied
5191623,Female,50,Returning,3,3,3,2,3,5,5,5,5,1,5,5,Satisfied
2729272,Female,26,Returning,5,3,5,3,1,4,1,3,1,1,5,3,Neutral or Dissatisfied
8132801,Male,26,First-time,2,2,4,2,5,4,2,3,5,5,4,2,Neutral or Dissatisfied
1388904,Female,48,Returning,3,3,3,5,3,3,5,3,5,5,3,3,Satisfied
8602868,Female,32,Returning,2,2,5,5,2,5,5,4,5,5,5,2,Satisfied
831886,Female,25,First-time,0,2,3,2,1,4,5,5,5,5,4,2,Neutral or Dissatisfied
9004022,Female,59,Returning,3,3,3,3,3,1,3,3,1,5,1,3,Neutral or Dissatisfied
860349,Male,56,Returning,2,2,4,4,2,2,4,5,4,5,3,2,Satisfied
2898400,Male,36,Returning,4,4,1,5,4,2,4,2,5,2,2,4,Satisfied
5651422,Female,29,Returning,5,4,3,4,2,3,5,3,1,1,4,4,Satisfied
6186114,Male,36,Returning,5,0,5,0,1,5,1,4,1,1,4,2,Neutral or Dissatisfied
6157097,Female,22,Returning,3,1,2,3,3,3,2,3,2,2,4,2,Neutral or Dissatisfied
1917288,Female,25,Returning,4,4,1,2,4,2,2,3,2,2,4,2,Neutral or Dissatisfied
9508597,Female,16,Returning,4,3,5,3,3,5,3,3,4,4,4,3,Neutral or Dissatisfied
6761349,Male,53,Returning,1,1,3,3,1,4,3,4,3,3,3,1,Satisfied
2227193,Female,41,Returning,5,5,5,4,5,4,4,4,4,3,4,5,Satisfied
2928916,Male,22,First-time,4,1,4,1,3,5,2,2,2,2,4,2,Neutral or Dissatisfied
4298417,Female,22,Returning,2,2,1,3,2,4,3,5,3,3,4,3,Neutral or Dissatisfied
7939966,Female,41,Returning,4,4,3,2,4,3,5,4,4,3,3,4,Satisfied
6883741,Female,48,Returning,4,4,4,5,4,5,5,5,5,2,5,4,Satisfied
6688592,Male,53,Returning,5,1,4,1,1,5,2,5,2,2,5,1,Neutral or Dissatisfied
5310479,Female,61,Returning,4,2,2,5,1,1,2,2,3,1,1,2,Neutral or Dissatisfied
3866828,Female,46,Returning,4,4,4,3,4,4,3,4,3,5,4,4,Neutral or Dissatisfied
9427450,Male,66,Returning,4,1,5,1,3,4,2,2,2,2,5,1,Neutral or Dissatisfied
7687612,Male,52,Returning,4,0,5,0,2,5,1,4,1,1,4,0,Satisfied
1298946,Male,34,Returning,2,2,3,2,2,5,3,5,1,4,5,2,Satisfied
2486763,Female,43,Returning,5,0,4,4,4,4,5,3,3,3,4,0,Satisfied
3854851,Male,41,Returning,1,1,4,4,1,4,4,4,5,4,4,1,Satisfied
8172500,Male,46,Returning,1,1,4,5,1,4,5,3,5,5,4,5,Satisfied
9951944,Male,44,Returning,5,5,3,5,5,4,4,4,5,3,4,5,Satisfied
7106347,Male,23,First-time,0,5,4,5,1,2,3,4,3,3,2,5,Satisfied
8166494,Male,44,Returning,4,3,2,3,1,4,1,1,1,1,5,3,Neutral or Dissatisfied
5237276,Female,54,Returning,4,4,5,4,4,5,4,5,3,4,5,4,Satisfied
2381539,Male,11,Returning,3,1,4,1,1,2,1,5,1,1,4,1,Neutral or Dissatisfied
5287160,Female,22,Returning,5,2,5,2,3,4,4,3,4,4,5,2,Neutral or Dissatisfied
3572598,Male,45,Returning,1,1,5,5,1,5,4,5,5,3,5,1,Satisfied
8034284,Male,36,Returning,4,4,1,3,4,1,2,2,2,2,3,2,Neutral or Dissatisfied
9454236,Male,25,First-time,4,4,5,4,4,3,4,5,4,4,4,4,Satisfied
1341755,Female,52,Returning,4,3,2,5,3,5,3,3,5,4,5,3,Neutral or Dissatisfied
7571380,Male,12,Returning,5,2,5,2,3,4,4,2,3,3,4,2,Neutral or Dissatisfied
1895169,Female,24,First-time,2,2,4,2,3,3,1,1,1,1,3,2,Neutral or Dissatisfied
3377411,Male,24,Returning,1,0,4,0,3,2,2,2,3,3,3,0,Satisfied
9025923,Male,38,First-time,5,5,3,5,1,5,5,5,5,5,5,5,Satisfied
1162262,Female,35,Returning,1,1,4,1,1,5,5,5,3,2,5,1,Satisfied
4706651,Female,40,Returning,3,3,3,4,3,5,4,5,5,5,5,3,Satisfied
7143045,Female,33,Returning,4,1,5,1,4,5,5,4,3,3,4,1,Neutral or Dissatisfied
4293238,Female,51,Returning,4,4,4,4,4,4,4,4,5,3,4,4,Satisfied
7748905,Male,66,Returning,3,3,4,3,3,4,2,5,2,2,4,3,Neutral or Dissatisfied
7377290,Female,38,Returning,5,1,1,1,2,3,4,4,4,4,3,1,Neutral or Dissatisfied
6828192,Male,67,Returning,5,2,5,2,4,4,1,2,1,1,4,2,Neutral or Dissatisfied
8954110,Male,43,Returning,3,3,3,3,3,5,1,3,1,1,3,3,Neutral or Dissatisfied
1535144,Female,52,Returning,2,2,3,4,2,5,5,5,4,5,5,2,Satisfied
3123262,Female,22,First-time,3,3,2,3,2,4,4,4,4,4,2,3,Neutral or Dissatisfied
1927970,Female,48,Returning,5,5,3,3,5,3,3,3,1,1,3,3,Neutral or Dissatisfied
8611862,Male,27,First-time,4,4,4,4,4,4,2,5,4,4,5,3,Neutral or Dissatisfied
7506135,Female,51,Returning,4,4,4,4,4,4,4,4,3,4,4,4,Satisfied
2056873,Male,57,Returning,4,4,5,4,4,3,4,1,4,4,5,4,Satisfied
9617137,Female,28,Returning,5,5,5,2,5,3,2,4,2,2,4,5,Satisfied
7654349,Female,21,First-time,4,4,4,4,4,4,1,3,3,3,4,3,Neutral or Dissatisfied
7420566,Female,35,Returning,3,3,1,3,3,3,4,3,4,3,3,3,Neutral or Dissatisfied
7527430,Male,53,Returning,4,2,5,2,2,5,2,3,2,2,4,4,Satisfied
4306016,Female,41,Returning,4,4,3,5,4,3,5,2,5,3,3,4,Satisfied
3568152,Female,20,First-time,4,4,2,4,3,1,1,3,1,1,3,4,Neutral or Dissatisfied
4932394,Female,23,First-time,3,3,1,3,4,2,4,1,4,4,3,3,Neutral or Dissatisfied
4329470,Female,51,Returning,1,1,2,3,1,4,2,4,3,5,4,4,Neutral or Dissatisfied
1445284,Male,55,Returning,3,3,5,5,3,2,4,3,1,2,2,3,Neutral or Dissatisfied
9415445,Female,50,Returning,5,3,3,4,2,2,4,3,4,3,2,3,Neutral or Dissatisfied
1918737,Female,22,Returning,5,5,4,2,5,2,2,3,2,2,4,2,Neutral or Dissatisfied
2671953,Male,27,First-time,1,1,5,1,3,3,5,3,5,5,5,1,Neutral or Dissatisfied
8238831,Female,65,Returning,4,4,3,1,3,5,5,4,5,4,5,4,Satisfied
677473,Male,50,Returning,1,1,5,1,1,4,4,4,1,5,4,1,Satisfied
1863629,Male,46,Returning,3,3,4,5,3,4,5,4,5,3,4,3,Satisfied
6640312,Male,25,First-time,2,2,3,2,3,4,5,2,5,5,3,2,Neutral or Dissatisfied
3453388,Male,36,Returning,0,0,4,5,3,3,1,3,3,5,3,0,Satisfied
2462835,Male,65,Returning,1,4,2,4,4,2,4,2,3,5,2,2,Neutral or Dissatisfied
4979609,Female,23,Returning,2,5,3,3,2,1,4,2,3,3,3,3,Neutral or Dissatisfied
1201093,Female,20,Returning,4,2,4,2,3,4,3,5,3,3,5,2,Neutral or Dissatisfied
7340325,Female,43,Returning,0,0,5,4,4,2,5,2,5,2,2,0,Satisfied
3755751,Male,44,Returning,3,3,1,5,3,2,4,2,3,3,2,3,Satisfied
7214363,Male,9,Returning,3,3,4,3,4,3,4,5,4,4,4,3,Neutral or Dissatisfied
9960250,Female,53,Returning,3,3,4,4,3,3,3,3,4,3,3,4,Neutral or Dissatisfied
2088633,Male,27,First-time,2,2,4,2,3,3,2,5,2,2,4,2,Neutral or Dissatisfied
3517637,Female,47,Returning,2,2,5,4,2,5,4,5,5,4,5,2,Satisfied
6188492,Male,64,Returning,4,3,3,3,3,4,2,2,5,5,4,3,Neutral or Dissatisfied
1031822,Male,41,Returning,5,2,3,2,2,3,3,2,3,3,5,2,Neutral or Dissatisfied
993891,Female,58,Returning,4,3,3,4,4,2,4,3,4,5,2,3,Neutral or Dissatisfied
7500413,Female,38,Returning,5,3,3,3,1,3,3,4,2,2,5,3,Neutral or Dissatisfied
213544,Female,24,Returning,1,3,3,3,3,2,3,5,5,5,3,3,Neutral or Dissatisfied
5648947,Male,18,Returning,2,2,1,5,2,3,5,4,5,5,2,2,Satisfied
4148746,Male,25,First-time,5,5,2,2,4,1,2,3,2,5,4,5,Satisfied
6817419,Male,26,First-time,4,4,3,4,3,2,3,2,5,5,3,3,Neutral or Dissatisfied
5421652,Male,49,Returning,3,3,3,4,3,5,5,5,5,5,5,3,Satisfied
8053349,Female,52,Returning,4,4,5,4,4,5,5,5,4,3,5,4,Satisfied
4819243,Male,59,Returning,4,4,1,3,4,1,3,1,1,1,1,1,Neutral or Dissatisfied
7689500,Male,27,First-time,3,3,4,3,1,4,4,5,4,4,5,3,Neutral or Dissatisfied
1120861,Female,45,Returning,1,1,3,3,1,3,3,3,3,3,3,1,Satisfied
5230749,Male,33,First-time,4,4,3,4,3,1,3,3,3,3,3,4,Neutral or Dissatisfied
3646416,Female,24,First-time,3,3,1,3,4,4,3,4,3,3,3,3,Neutral or Dissatisfied
781290,Male,25,Returning,1,1,3,3,1,2,3,2,3,3,2,3,Neutral or Dissatisfied
330801,Male,33,First-time,4,4,4,4,4,4,4,2,4,4,3,4,Neutral or Dissatisfied
7406794,Female,18,Returning,4,1,5,1,1,4,5,4,5,5,4,1,Neutral or Dissatisfied
5199827,Male,44,Returning,1,1,3,3,1,5,3,5,2,2,5,1,Satisfied
5703865,Female,19,Returning,5,5,5,5,5,2,5,2,5,5,5,5,Satisfied
3613642,Male,44,Returning,3,2,5,5,3,2,4,3,4,4,1,5,Satisfied
9941855,Male,8,Returning,4,3,3,3,4,4,2,4,2,2,4,3,Neutral or Dissatisfied
2460404,Male,27,Returning,4,2,3,2,1,5,2,5,2,2,4,2,Neutral or Dissatisfied
1637048,Female,36,Returning,4,4,2,2,4,4,5,4,1,5,4,4,Satisfied
6982086,Female,46,Returning,3,3,1,3,3,4,3,4,3,5,4,3,Neutral or Dissatisfied
2077498,Male,51,Returning,5,1,3,1,2,4,3,4,3,3,5,1,Neutral or Dissatisfied
15417,Male,25,Returning,5,5,2,4,5,4,4,1,4,4,3,4,Neutral or Dissatisfied
1142013,Female,35,Returning,3,4,2,4,4,5,3,5,4,2,5,4,Satisfied
6525270,Male,54,Returning,5,5,3,5,5,5,4,5,3,3,5,5,Satisfied
6849405,Female,13,Returning,5,2,1,3,5,4,3,1,3,3,3,3,Neutral or Dissatisfied
6747996,Male,50,Returning,1,4,4,5,4,5,4,5,3,5,5,4,Satisfied
3057519,Male,27,Returning,3,3,4,4,3,3,4,5,4,4,4,3,Satisfied
4387868,Female,30,Returning,4,4,2,4,4,4,4,1,4,4,5,4,Satisfied
9792493,Male,50,Returning,4,3,3,3,3,4,3,3,3,3,4,4,Neutral or Dissatisfied
808683,Male,70,Returning,4,4,5,4,3,4,1,5,1,1,5,4,Neutral or Dissatisfied
8906998,Female,70,Returning,5,1,2,5,2,5,3,1,3,1,5,1,Neutral or Dissatisfied
2779374,Male,41,Returning,5,5,4,4,5,3,5,3,5,5,4,4,Neutral or Dissatisfied
7376821,Male,58,Returning,1,1,2,4,1,1,4,2,4,4,3,4,Satisfied
647987,Male,47,Returning,3,3,4,4,3,5,4,5,5,3,5,3,Satisfied
458892,Female,47,Returning,1,1,5,4,1,4,5,4,5,5,3,1,Satisfied
1752137,Male,19,Returning,5,3,5,3,4,3,4,5,4,4,5,2,Neutral or Dissatisfied
155227,Male,59,Returning,1,1,2,5,1,4,5,2,5,5,2,5,Satisfied
5918811,Female,25,Returning,4,3,5,3,3,4,1,3,2,2,5,3,Neutral or Dissatisfied
5849053,Male,26,Returning,4,0,1,4,5,3,5,2,5,5,2,0,Satisfied
2940908,Female,34,Returning,2,2,5,5,2,4,4,4,3,5,4,2,Satisfied
2846729,Female,51,Returning,4,2,1,3,3,2,4,2,1,2,2,2,Neutral or Dissatisfied
2818873,Male,35,Returning,2,2,3,5,2,5,4,5,5,4,5,2,Satisfied
5304634,Female,61,Returning,4,1,4,5,3,1,4,1,3,4,1,1,Neutral or Dissatisfied
2502571,Female,25,Returning,5,5,1,2,5,1,2,2,2,2,4,2,Neutral or Dissatisfied
2417421,Male,29,Returning,1,1,3,5,1,3,5,3,5,5,5,1,Satisfied
4029602,Female,23,First-time,4,0,4,0,4,5,1,4,1,1,5,0,Satisfied
3504756,Male,43,Returning,1,1,5,5,1,5,5,5,5,5,4,1,Satisfied
3585160,Male,22,Returning,5,2,3,2,5,5,2,2,3,3,4,2,Neutral or Dissatisfied
1665969,Female,49,Returning,5,5,4,5,5,3,5,4,4,2,3,5,Satisfied
1885891,Female,55,Returning,4,2,3,5,3,4,4,2,3,5,4,2,Neutral or Dissatisfied
1417115,Female,28,Returning,0,0,3,4,2,4,4,2,4,4,4,0,Satisfied
258669,Female,39,Returning,2,2,4,4,2,4,5,4,3,4,4,2,Satisfied
9079847,Female,9,First-time,4,5,4,5,2,3,1,5,5,5,4,5,Satisfied
8254366,Female,42,Returning,1,1,1,4,1,2,4,2,1,1,2,2,Neutral or Dissatisfied
3727240,Male,49,Returning,5,2,1,2,2,5,1,2,1,1,2,2,Neutral or Dissatisfied
8134152,Female,50,Returning,1,2,4,3,3,3,3,2,4,2,3,2,Neutral or Dissatisfied
4097839,Female,40,Returning,5,3,1,3,4,1,1,4,1,1,5,3,Neutral or Dissatisfied
7600438,Female,44,Returning,3,2,3,5,3,2,4,2,5,2,2,3,Satisfied
242752,Male,45,Returning,0,0,4,5,2,2,4,2,4,4,2,0,Satisfied
9564881,Male,49,First-time,0,3,1,3,5,4,1,3,1,1,2,3,Neutral or Dissatisfied
4513832,Female,30,Returning,4,1,4,1,4,2,3,2,3,3,4,1,Neutral or Dissatisfied
4092973,Male,58,Returning,4,4,5,4,4,4,5,5,5,2,4,4,Satisfied
8008967,Male,38,Returning,2,2,3,3,2,4,3,2,3,3,4,3,Neutral or Dissatisfied
8496014,Male,39,Returning,4,4,4,1,4,4,3,4,4,3,4,4,Satisfied
1139570,Male,22,First-time,2,2,4,2,2,3,2,5,2,2,2,2,Neutral or Dissatisfied
4434766,Male,38,Returning,2,2,4,5,2,4,4,4,4,3,4,2,Satisfied
3125789,Female,49,First-time,5,5,3,4,1,4,1,3,1,1,5,4,Satisfied
9757698,Female,60,Returning,5,1,3,4,5,4,4,4,4,5,4,5,Satisfied
3590420,Male,57,Returning,4,2,1,1,5,4,1,4,1,2,5,2,Neutral or Dissatisfied
1890801,Female,34,First-time,0,2,4,2,1,3,3,5,3,3,3,2,Neutral or Dissatisfied
7234916,Female,67,Returning,4,1,5,5,1,3,5,1,3,2,3,1,Neutral or Dissatisfied
